text,label
"E com certeza, quando vocês encontram um cara desse tipo e que sabe chegar, vocês gostam.",1
Mantenha desta maneira que nós ainda conseguimos manter um breve diálogo.,1
"Estou procurando um curso para ficar menos bobo, e parar de dar atenção a essas perguntas.",1
"Essa foi ótima, caso tenha mais, nos envie. Muito obrigado.",1
Tente transar na posição quatro com ele.,1
Ganho amigos e compro coisas materiais!,1
"Não te darei uma resposta óbvia para uma questão já desgastada, como a história do ovo e da galinha.",1
"Olhe, só irá ficar mesmo em paz se tiver a capacidade de perdoá-lo por ter deixado você uma vez!",1
A verdade é que não dá mais.,1
"Não, eles não valorizam a sensualidade e nem sabem o que é isso.",1
"Beijos, veja se não fica brava comigo!",1
"Briga, tá? Que Deus lhe abençoe, e que seu dia seja um sucesso ininterrupto.",1
"Fazê-lo compreender que, as opiniões desses colegas maus, pouco importam.",1
Talvez porque ela só quisesse curtir.,1
"Bem, é muito fácil aquele que não conhece a realidade, afirmar que ele possui um relacionamento extraconjugal.",1
"Não foi uma humilhação, mas sim uma lição.",1
"Realmente, alguns são infiéis.",1
"Nós já éramos amigos, amantes e cúmplices, faltava apenas nos casarmos.",1
"Para conquistar minha namorada, demonstrei que era um cara diferente dos demais.",1
Certamente.,1
"O que não apresenta remédio, estará remediado.",1
Rejeite a dor e ame seu coração mais que tudo e verás que em breve encontrará alguém muito especial.,1
Reuni coragem e a chamei para tomar um sorvete e fazer um lanche comigo.,1
Eu acredito que seja.,1
"Ela pode até gostar de você e está te esperando, caso você não aceite ela partirá em busca de outro.",1
Amor é mais seguro e uma coisa muito séria.,1
"Fique calmo, pois isso passará quando você casar.",1
"Com o tempo, você verá que as coisas ficam mais naturais!",1
Considerando que estas não merecem serem citadas.,1
"É normal haver diferentes níveis de sangramento, sendo que há casos que algumas mulheres nem sangram por terem o hímen complacente.",1
"Eles não valorizam a sensualidade, provavelmente nem sabem o que é isso.",1
Meu peito e minha bunda caídos.,1
"Porque, em certos momentos, é inevitável.",1
"Sempre carinho, prestativo e, toda vez que puder, paga as contas. Não é antiquado!",1
Chupar pirulito de morango me agrada muito.,1
Eu acho horrível dar presentes do perfil de utilidades domésticas.,1
"Não sei, pois nunca vi.",1
O melhor é você começar a se produzir com fantasias eróticas bem sacana e ver alguns filmes do tipo que você mais gosta.,1
"Sim, é normal, ainda mais se o parceiro contribui para isso.",1
"Acredito que uma coisa não tem relação com a outra, inclusive serviria até para elevar o moral.",1
Que tu gostas muito dele e é uma questão dele respeitar os seus sentimentos.,1
Comemore essa elegância deslumbrante!,1
Aproveite sua vida ao máximo.,1
Quando conseguirmos reunir familiares e amigos. Um abraço.,1
"Mas agora, esse ""pote de mel"" tem apenas uma dona, e só.",1
"Desejo-o boa sorte e bom noivado, beijos.",1
Então sugira que ela termine seu relacionamento com ele.,1
"Sim, concordo com você.",1
Conquistei minha namorada mostrando que sou um rapaz diferente dos demais.,1
Eu gosto de mulheres.,1
Você não sabe partes da história.,1
"Beijos, também lhe desejo muito amor.",1
Você não imagina a decepção.,1
O pior é não se respeitarem.,1
Sua mãe faz parte da classe de mulheres com pensamentos retrógrados.,1
Comemore essa benção.,1
É necessário ter tempo suficiente para que os dois fiquem satisfeitos.,1
Seja amigo e compreensivo.,1
"Uma caneta, pois médicos adoram canetas.",1
Para não causar ferimentos em seu pequeno amigo.,1
"Com a mesma largura e a mesma TPM, homem deve espalhar seu esperma por aí.",1
"Eu torço para o maior adversário do Atlético Mineiro, você conhece?",1
"Se o casal fizer direitinho, como mandar o figurino, acho que irão acabar ou diminuir essas trocas de parceiro.",1
"Ao fazer uma pergunta, perde-se 5 pontos.",1
O cara está errado.,1
Somos egoístas e fúteis.,1
"Deus, as outras coisas são consequências.",1
"Eu já morei sozinha, durante muito tempo.",1
Boa sorte!,1
Você está confundindo sentimentos.,1
Tudo de bom para você.,1
Permaneça em um hotel fazenda.,1
Me chamo Pan.,1
Está tudo bem na minha vida.,1
Mas você tem de enviar sua foto também!,1
Eles quiseram dizer que você é uma ótima nora e uma ótima mãe.,1
"Não foi humilhação, e sim lição!",1
"Peço para ter calma, pois, infelizmente, a situação não está boa pra ninguém.",1
"Quando se está apaixonada, tende-se ver a situação sempre a seu favor.",1
É muito bom que a outra pessoa aceite o sexo com camisinha.,1
A não ser que seja meu amigo ou algo similar a um amigo.,1
Não tenho do que reclamar.,1
Além de que já tenho certa idade.,1
"Se isso está ocorrendo, o motivo é porque entrou em uma rotina, logo sugiro fazer sempre coisas novas e diversificadas.",1
"Existe paixão! Amor se constrói, mesmo que rapidamente, mas não à primeira vista.",1
"Durma bem, descanse bastante e tenha ótimos sonhos. Até mais.",1
"Quando você necessita, sempre há alguém pra ajudar.",1
Não faça o garoto te temer assim no primeiro momento.,1
"Pois, elas tem receio de serem substituídas, mais tarde, por mulheres mais novas.",1
"Somos amigos, claro que me recordo dos bons momentos que vivenciamos, ele era bom comigo.",1
"Por mais difícil possa parecer lidar com isso, a verdade é que as pesoas só fazem aquilo que deixamos que façam.",1
"Essa é uma possibilidade, mas você pode levar o pão para sua casa e fazer um sanduíche.",1
Está tudo ótimo comigo.,1
"Sou eu e, você se chama Amanda.",1
"Não, obrigada. E o que é essa foto aí?",1
"Como acho o Ronaldinho lindo, acredito que você já possa saber a minha opção.",1
"Kity, poder ir no meu perfil e lá você encontrará tudo que precisa. Beijos!",1
O Rio de Janeiro é um lugar muito movimentado.,1
"Obrigada, que Deus lhe abençoe e que seu dia seja sequencialmente feito de sucesso.",1
Assista menos televisão e tudo voltará ao normal.,1
É aquela mulher que desperta em mim um desejo incontrolável de tê-la comigo.,1
Infelizmente é da natureza deles.,1
"Caso eu tivesse essa idade, já estaria lá.",1
"Se o casal fizer adequadamente como fora instruído, acredito que cessará, ou ao menos diminuirá, essa troca de parceiros.",1
Melhor ainda são as mulheres daqui.,1
Seu chefe errou.,1
"Negativo, esse fato nunca ocorreu.",1
"Mande essa mulher ir ao inferno!  Que importa esse emprego, se tem de fazer um sacrifício desse?",1
Uma borboleta de cor dourada cujas asas são azuis.,1
"Sim, eu gosto muito, especialmente quando ela é muito bonita.",1
"A única diferença é que caso se separe depois, do seu marido, você não poderá exigir nada perante a lei.",1
Então não fique preocupado!,1
"Agora não adianta informar que não tinha conhecimento, você está avisado.",1
Isso já aconteceu uma vez comigo quando saímos os três juntos e não paravam de se olhar.,1
"A minha cabeça dói, mas nem por isso ela conseguirá frustrar a minha felicidade!",1
"O melhor a fazer é consultar um advogado, mas acho que você não fez nada de errado.",1
"Acredito que, pelo que me foi dito, não está dando-o espaço suficiente e, caso continue assim, ele irá te deixar.",1
Como você tem 20 anos ainda pode errar muito.,1
"Ficou deplorável, não? Experimente! O pior que pode ocorrer é você ficar com zero!",1
"Mas quando ele está com uma boa presença e bem arrumado, ele é encantador.",1
"E os seus sentimentos, não contam?",1
Seja muito determinada e feliz.,1
Como você é boazinha!,1
"eu não cozinho, mas faço um brigadeiro divino.",1
Revele seus sentimentos sem medo.,1
"Entregue na mão dele, pois ele sabe o que faz.",1
"Sugiro permanecer com as duas, pois se a Marília tiver algo contra sua filha, significa que ela não te ama.",1
Conhecer Bagdá.,1
"Houve uma época na qual eu acreditava que diversão implicaria em desinteresse em estudar de minha parte, e o inverso também.",1
"Vocês são, realmente, imorais.",1
"Somente do Edson Celulari, que é casado com um ""mulherão"" daqueles, que não se interessa por pessoas como eu.",1
"Desculpe pela sinceridade, mas você precisa aprender a se valorizar.",1
"Mas, sem cuidar do seu pessoal, logo você ficará infeliz e tudo irá desmoronar.",1
Isso é muito normal de acontecer.,1
Eu lhe garanto que muitas pessoas gostam disso.,1
"A única coisa que não gostaria é acordar muito cedo, por volta das 5 horas da manhã, pois isso me deixa cansado pelo resto do dia.",1
"Sim, e também muito desgastante.",1
Permita que ela vá para conferir como vocês estão bem.,1
A maturidade te tornará uma pessoa muito feliz e você demonstra tê-la;,1
"E, quando isso acontecer, não seja estúpido: dê primeiro confiança à ela!",1
"Mas existe outra perspectiva também, quando o homem não atende as necessidades, procuramos em outro local.",1
"O que faltava era apenas nos casarmos, pois já éramos amigos, amantes e cúmplices.",1
"Ex-mulher que tem um filho seu é para sempre. Se você for ficar pensando na Aninha, isso durará para sempre.",1
Porque você deve ingerir muito álcool e ainda ser feio.,1
Eu leio a questão.,1
Siga o exemplo das mulheres de Atenas.,1
Não existe solução para uma pessoa muito ciumenta.,1
"Com quem se ama, na paz de Deus, com amigos, enfim, tudo de bom que nos dê prazer de viver.",1
"Paixão é algo avassalador, porém breve. O amor é paciente e duradouro.",1
"Tente compreender sua sogra, por mais difícil que isso possa ser.",1
"Use Rifocina em seus ferimentos, dentro de três dias eles já estarão cicatrizados.",1
"Atualmente ele mora em Estocolmo, local onde faz seus estudos.",1
Fazer uma loucura é se casar duas vezes.,1
"Há mulheres que adoram serem donas de casa, como cuidar dos filhos, da casa e dar suporte para o marido trabalhador.",1
"Sim, e não é somente com as mulheres.",1
"De repente seria uma boa conhecer pessoas novas, se distrair mais, estar em busca da sua felicidade.",1
Elas preferem os que não lhe dão o devido valor.,1
Você não poder imaginar o tamanho da decepção.,1
"Por causa disso que o Natal passa, quase, despercebido para mim!",1
"Eu beijos de olhos abertos, e às vezes o meu namorado também!",1
O tempo tem que ser suficiente para os dois satisfazerem-se.,1
"Quando o mundo for homossexual, vou me mudar para outro planeta.",1
"Eu queria estar no Brasil, mas já que não tem jeito, fico aqui com vocês suprimindo a saudade.",1
"Fique com as duas, e caso Marília não aceite sua filha, então ela não te ama.",1
Eu morei sozinha por muito tempo.,1
"Amei, por isso prefiro cabelo curto.",1
"Oi, Milena! Estou aqui!",1
Eu sei como fazer você feliz.,1
"Você, provavelmente, sabe o que te faz bem.",1
"Não facilite pare ele, trate-o bem, porém não queira nenhum envolvimento com ele.",1
Qual é o seu problema? Eu posso conversar com você.,1
Eu não usufruo de nenhum.,1
"Mas como eu já afirmei: a demonstração de carinho é o que mais importa, pelo menos para mim.",1
"O ato da agressão é uma característica do caráter da pessoa. Além do mais, é um desrespeito com um ser humano.",1
Não há nada pior do que sentir falta de alguém que você nunca mais verá.,1
Infelizmente não consigo superar o sentimento de mágoa e não consigo perdoar a pessoa.,1
"Acho que não, nem homem e nem mulher devem perdoar traição!",1
"Antes de tudo, quando beijar, fale que nunca o fez antes.",1
"É bom que isso tenha ocorrido, senão haveria problemas.",1
Não é sério.,1
A não ser que ele seja meu amigo ou algo parecido.,1
Eu praticamente não os encontro.,1
Tire os olhos!,1
Não há nada melhor do que isso!,1
"Se eu tivesse essa idade, já estaria lá!",1
Obtenho amizades e compro coisas materiais.,1
"Sonho, eu sonho todos os dias.",1
Não estando gorda demais ou magra demais.,1
Bom que você não resistiu à tentação e se apresentou para fazer parte do Y.,1
O problema é dele se ele não frequenta a igreja.,1
"Acredito que o jeito é sair mais, tentar fazer novas amizades.",1
"Pode ser que a sua internet esteja apresentando alguns problemas, como pop-up.",1
Primeiro Deus! As outras coisas são consequências.,1
Você ainda quer jantar com uma mulher interessada somente em dinheiro.,1
Nada é tão terrível para uma pessoa desprezível como você.,1
Uma pessoa que tem muito ciúme nunca muda essa característica.,1
"Pode até acontecer, mas não será uma tarefa fácil.",1
"Snyppes, aqui não tem ninguém com esse perfil, está difícil!",1
"Mesmo que tenha ficado ruim, sugiro experimentar. Na pior das hipóteses, você ficará com uma nota zero.",1
Eu acredito que se faz aquilo para se ter um breve momento de felicidade.,1
"Como tudo no sexo, é importante que seja uma vontade dos dois.",1
Não desejo ser normal.,1
"No momento em que a menina nasceu, a mãe, visivelmente animada, perguntou qual nome daríamos a ela.",1
Sinto muitas saudades.,1
"Caso não seja isso, veja o que precisa ser feito e siga com a vida.",1
O que certamente não é verdade!,1
"Cara, ame bastante sua companheira.",1
O melhor a se fazer é ser você mesmo.,1
"Amigo, ame muito sua amada.",1
"Sugiro que volte a ter segurança em sua vida, embora eu saiba que isso é difícil.",1
"Durma bem, descanse bastante e tenha bons sonhos. Até mais.",1
"Se fosse somente você, dava-se um jeito, cara!",1
Tenho esperança que os seus amigos sejam dessa maneira.,1
Creio que devemos sempre tentar. Conheço um casal lindo que estão juntos há 25 anos.,1
Isso não é amor.,1
"É loucura mas, são nossos instintos animais.",1
Pare de olhar.,1
"A primeira questão não, mas um pai casar com a própria filha, sem condições.",1
Homem casado trás problemas e problemas sérios.,1
A constipação.,1
"Um medicamento que passo as vezes nas pernas e nas costas, e que me ajuda bastante é o ""Cataflan Spray""",1
"Eu adoro mulher mais velha. Fica comigo, eu amo uma coroa.",1
Assim se torna complicado.,1
"Admirei muito o que você escreveu, pois tenho uma bebê e ela também é desse jeito.",1
"Apenas do Edson Celulari, em virtude de ser casado com uma esposa tão bonita, este nunca me deu atenção.",1
Eu me mudarei para Marte quando todos do planeta Terra se transformarem em gays.,1
"Se ele se apaixonar por você, ele não terá mais desejo por outras mulheres, mas tome cuidado.",1
"Se quer, então fique com ele.",1
"Deixa o ego inflado e sei como é, pois já aconteceu comigo.",1
"Percebo, pela a pergunta.",1
"O melhor é que você consiga um computador apenas para si, a fim de evitar constrangimentos.",1
Graças a Deus não aconteceu comigo. Foi tudo na idade certa.,1
"Sim, e é muito desgastante também.",1
Um rapaz que me valoriza bastante vai passar.,1
"Concordo com você, pois penso da mesma forma.",1
O libriano é exatamente igual a balança: sempre tenta manter o equilíbrio e não criar polêmicas.,1
Também sinto falta do Silvino aqui.,1
"Converse com ele e repare as suas atitudes, assim como no seu jeito de agir. Boa sorte.",1
"Tente manter o controle, pois seus comportamentos não comprometem sua reputação.",1
Eu acho que há muitas mulheres mineiras lindas.,1
"Sim, é muito desgastante também.",1
"Boa ideia. Estou precisando de algumas roupas mesmo. Se alguém quiser me doar, me procurem, pois eu aceito.",1
"Uma coisa é eles deixarem você e sua namorada se entenderem, outra é você deixar de procura-los.",1
"Poderia resolver a situação, caso se tratasse apenas de você.",1
"Só cuidado para não se magoar, vai com calma, com racionalidade.",1
Eu estou namorando pela primeira vez!,1
"Inclusive prefiro, porque os homens são mais sinceros e companheiros em cotejo com as mulheres com relação a amizade.",1
Este eu gostei.,1
"Se te mandarem, manda para mim, ai verei se o Senna estava certo de comer aquela magrela, que agora é gordinha.",1
"Porque se alguma pessoa olhar pelo retrovisor do carro vai ver que são os bombeiros e, então, essa descrição vai aparecer corretamente.",1
"Ela disse: Eu não acredito, seu descarado, vou para casa da minha mãe.",1
Desejo que nenhuma família durma sem ofertar o seu perdão.,1
"Achei lindo o que você escreveu, pois tenho uma filha pequena, e é realmente dessa forma que você relatou.",1
É realizar a vontade da mulher.,1
Acredito que seja uma legado já que antigamente as mulheres não tinham permissão de fazer quase nada.,1
"Não, você está apenas empolgada.",1
"Provavelmente a sua internet pode estar com problema ou algum pop-up, podem ter diversos motivos.",1
"Se você for bonita, agradável, sexy e atacar com vontade, são poucos que conseguem resistir.",1
"Isso é muito bom, entretanto você ficará triste quando receber uma infração sem motivo.",1
Não amedronte o garoto logo de início!,1
"Ele, simplesmente, não aceitou.",1
"Não é necessário seduzir, é só agir normalmente.",1
"Não demonstre muita ansiedade, e tudo lhe irá bem.",1
"É muito ultrapassado, não mais existe e, também, é muito difícil ser preservada.",1
"Bom, seria uma forma de entretenimento, pode se tornar algo ótimo e vocês mulheres adoram.",1
Conceda-me dez pontos e irei responder à pergunta.,1
mas você terá de mandar a sua foto também!,1
"Neste momento, será o aniversário de uma pessoa muito querida que faleceu neste ato, não sei como irei enfrentar este dia.",1
Isso não significa que você não seja interessante.,1
Peça ao seu atual para conversar com seu ex.,1
Homem casado é encrenca. E encrenca brava.,1
Leve-a para algum show que ela goste,1
Dialogue com ela e a ajude!,1
Disse ter me achado bonito demais e por esse motivo não resistiu.,1
"Não sei, pois nunca vi.",1
"Se for por meios honestos, não há mal em querer ter bens.",1
Atrasou-se.,1
Porém ainda gosto de metrossexuais.,1
Leve-a para algum show que a agrade.,1
"Apesar de ter falado pouco, você falou a verdade e eu concordo com você.",1
"Já, no motel há canal privê!",1
Com um semblante fechado não é possível.,1
"Acredito que o jeito é sair mais, tentar fazer novas amizades.",1
"Quando criança, eu queria ser piloto, mas atualmente curso a faculdade de Engenharia Florestal.",1
Vou falar mal daqueles dois em razão da ausência do convite.,1
"Dizem que não, mas eu gostaria de ser bela, acredito que tudo seria mais fácil.",1
Não há nada melhor!,1
"Caso ele queira efetuar a minha adoção, ficaria extremamente regojizado.",1
"Um indivíduo que me concede o devido valor. Isso vai passar, está bem?",1
"Boa ideia, estou precisando de algumas roupas, quem quiser doar procurem-me, eu aceito.",1
"Se deixasse, seria eu o homem robusto do Brasil.",1
"Uma vez que, você não tem interesse em falar diretamente com ele, pergunte a algum amigo se ele tem interesse em você.",1
São essenciais ter educação e charme.,1
Só de São José dos Pinhais.,1
Estou feliz por você.,1
Pesquisas com embriões são consideradas pela Igreja como experiências com cobaias de vidas humanas.,1
Eu não sei a resposta disso e prefiro não pensar no assunto.,1
"Se você tiver estabilidade para contrair um matrimônio, vá em frente, case e viva um grande amor.",1
"Por enquanto, eu não me arrependo de nada.",1
Nós somos doentes por ficarmos aqui todo o dia.,1
Me convide para uma relação sexual com penetração em ambos os orifícios.,1
De que adianta ter dois metros e ainda ser maltratada.,1
Acredito que eu tenha mais qualidades do que ele.,1
"Caramba, muito legal, vou acessar, obrigado!",1
"Não sou mãe, tampouco mulher mas, concordo com você.",1
"Eu não consigo, é necessário um esforço maior.",1
"Para nós que somos racionais,acredito que seja impossível.",1
Com certeza ele é uma pessoa com características bravas.,1
Acredito que ninguém deve perdoar traição.,1
Uma borboleta dourada com as asas azuis.,1
Eu prefiro a minha maneira de ser.,1
Ganho amigos e compro coisas materiais.,1
Sinto-me realizada ao ser feliz. Beijos.,1
Acho que não. Nem homem e nem mulher devem perdoar traição.,1
"Ter alguém sempre por perto, mas não compromissado!",1
É sempre bom ter novos amigos e conhecer novas opiniões.,1
"Eu também concordo, mas é muito difícil confiar em alguém, pois até pela internet é difícil fazer essa análise.",1
"Que você a respeita e, portanto, não explana a respeito dos defeitos dela.",1
"E para a sua mãe, não!",1
Nós possuímos tudo embaixo do sol.,1
Ela vai entender. Boa sorte!,1
"Que pena, manda mais dinheiro.",1
"Eu gosto de filmes eróticos, mas eles não são necessariamente pornográficos.",1
É que as mulheres solteiras são feias e têm mais de 30 anos.,1
"Dizem que não, mas eu gostaria de ser linda, tudo seria mais fácil.",1
"Não desista de se casar dentro da igreja, se isso for o seu sonho.",1
"O correto é eles conversarem para saber se realmente se amam e, então, morarem juntos.",1
"No momento da masturbação, uma mão fica no teclado e a outra fica no órgão genital.",1
Reconhecendo suas próprias qualidades e não deixar-se influenciar.,1
Eu não sei qual é a cor.,1
Durma com Deus e sonhe com os anjos.,1
Termine seu relacionamento com ele.,1
"A idade não importa, mas o amor sim.",1
"Alexandre, eu tenho 18 anos.",1
"Tente conversar com ele e reparar em suas atitudes, na forma como ele age.",1
"Se continuar tentando a agradar à mãe, você não será uma pessoa feliz.",1
"Com certeza você deve se arriscar, porém não se entristeça.",1
"Acredito que não seja a melhor hora, mas é pior ainda guarde isso para si mesmo.",1
Isso foi apenas uma piada.,1
Pode doer em você no começo. mas garanto que doerá nele ainda mais.,1
Também penso que o Silvino faz falta!,1
Ela disse que me achou muito bonito e que não resistiu.,1
Visualizei uma borboleta dourada e com asas azuis.,1
Tente conhecer outras pessoas e sair com amigos.,1
Desde este exato momento me esforço para realizar a minha parte da atividade.,1
"Uma caneta, médicos adoram canetas.",1
"Caso seja isso, então estou na mesma situação que você.",1
Dar um peido e sair nas carreiras.,1
"Ter uma família maravilhosa, saúde, paz, amor e acima de tudo, ter Deus no coração!",1
Fique hospedada em um hotel fazenda.,1
Processe-a e denuncie no website do Yahoo!,1
Só que agora o pote de mel tem apenas uma dona.,1
"Gostaria de voltar aos dez anos de idade, para recomeçar tudo e corrigir meus erros.",1
"Pior é quando você chega tarde, faz a pergunta e não tem resposta e fica esperando e nada.",1
"Boa noite, a respeito do assunto do He-Man, eu não acredito.",1
Não na vantagem deles.,1
"Morrer por alguém pode denotar conotação suicida (o que contraria aos meus princípios), certamente haveria outra solução.",1
"Será ruim se você largar os dois e ficar com zero, mas ele deu sinais disso.",1
"Fazer amor, alimentar-se e dormir.",1
Acho que todos temem entregar o coração a uma mulher.,1
"Você vai, o pega e está concluído. Sem demora.",1
Comecei a andar com um ano de idade.,1
"Afinal, os filhos não pediram para vir ao mundo!",1
Também ser um amigo fiel.,1
Estou procurando um curso para ficar menos inocente e dar atenção a essas perguntas.,1
"Um grande abraço meu amigo, lhe desejo muita sorte.",1
Há mulheres que o sanatório seria o único lugar viável para as mesmas.,1
"O único e verdadeiro amigo que tenho é virtual, eu não consigo imaginar minha vida sem ele.",1
Pela mesma razão já citada naquela pergunta a respeito do pai.,1
"A justificativa é que eles são infelizes, egoístas, mal humorados e incapacitados.",1
Recebo e-mail de pessoas desaparecidas o dia todo.,1
Isso é você que está falando.,1
"Pois é, depois de tomarem esse ""maravilhoso"" coquetel, as ""mulheres"" ficam igual as gatas.",1
"Como irmão que se preza, ele tem que zombar, ele fica zombando o homem.",1
"Tem cada indivíduo mal-apessoado por aí, que nem mesmo embriagada eu topava.",1
Não fique desse jeito.,1
Juntaria o útil ao agradável.,1
Eu sempre soube seguir em frente com minha vida.,1
"Na minha família, só há pessoas altas.",1
"Se Deus também me chamar, irei, independente do que acontecer.",1
"No caso de você perceber que não é aquilo que você deseja fazer, siga em frente com a sua vida.",1
Em algum momento elas perceberão que você não quer mais diálogo e irão eventualmente te esquecer.,1
Não sei em qual local você poderá achar mais uma.,1
Já pensei que um indivíduo pudesse ser outro.,1
"Bom dia, amigo! Tenha uma linda e agradável sexta-feira, beijos!",1
"Atualmente, as mulheres são chamadas de ""glamurosa"", ""cachorra"" e afins.",1
"Por conta deles, os brasileiros possuem má fama no exterior.",1
A pessoa está errada.,1
Eu achei maravilhoso o que escreve. Tenho um bebê e vejo dessa forma também.,1
"O ficar, hoje, é uma maneira que os jovens encontraram para se relacionarem sem compromisso.",1
Não tome essa atitude insensata.,1
"Realmente não posso informar, mas já executei o serviço.",1
"Eu prefiro a amizade de homens do que mulheres, pois eles são mais sinceros e companheiros.",1
"Isso é normal. Afinal, há todo tipo de interesse.",1
Como posso te fazer feliz? Eu sei a reposta para essa pergunta.,1
"Eu faço parte da torcida organizada Galo Terror, do Atlético Mineiro, você conhece?",1
Hoje é sexta-feira.,1
"Quando você precisa, sempre há alguém para te oferecer um pouco de comida.",1
Não se influencie pelo que as pessoas religiosas pensam.,1
Isso é uma questão particular sua.,1
Fico feliz por você.,1
Não entendi mesmo.,1
"Apesar de ser um bom questionamento, eu nunca trocaria aquilo que é certo por algo duvidoso, porque eu acabaria machucado se não desse certo no final.",1
Você teria o essencial e o agradável.,1
Também já fui assim.,1
Eles morrem de medo simplesmente por ela ser bonita e inteligente.,1
"Mesmo magoada, eu o perdoei.",1
Abuse da criatividade e se divirta.,1
"Quando todas as pessoas do mundo forem homossexuais, procurarei outro lugar para morar.",1
Eu não utilizo nenhum.,1
"Contanto que não haja relacionamento sexual entre homens, e que o referido não solicite estímulo na próstata a partir do ânus, está tudo bem.",1
"Se alguém não deve permanecer solteiro simplesmente porque todas as outras pessoas estão em um relacionamento, então isto está errado.",1
Gosta mais de fazer com aquela pessoa do que com você.,1
Encontre uma amiga para dividir as despesar com você.,1
"Amigo, essa foi uma pergunta muito sem sentido.",1
"Já te disse que não sou homossexual, seu impertinente! Entendeu?",1
A loucura que já fiz e depois me arrependi foi cursar na faculdade e ao mesmo tempo trabalhar e treinar basquetebol.,1
"Eu não respondi sua pergunta anterior, mas espero que esteja tudo bem com sua pessoa!",1
"O importante não é o momento, mas sim a pessoa.",1
"Olá, estimado amigo.",1
Eu escreveria cartas dizendo que sinto falta deles.,1
"Bom, você não especificou exatamente o quê, mas em um relacionamento não deve haver segredos, tudo deve ser compartilhado.",1
É uma encheção de paciência.,1
"Você não gosta de uma pessoa mas, sim, de várias simultaneamente.",1
"Aparentemente parece se tratar de uma coincidência, sendo assim não tendo o motivo da sua irritação por um fato sem vinculo a sua pessoa.",1
"Sou multitarefa, visto que produzo diversas coisas dentro da minha área de trabalho.",1
"Bastou passar as eleições e suas mentiras que os preços começaram a subir, combustível, pão e tudo mais por esse motivo que não nos sobra mais dinheiro.",1
Um ser humano pode se apaixonar por outra pessoa.,1
Deixe de ser tão vulgar.,1
Acredito que a melhor solução é ter uma conversa séria com ele.,1
Com uma pessoa que promoveu mudanças na minha vida e não sabe.,1
"Essa pessoa tem graves problemas psicológicos. Esse fato ocorreu comigo na faculdade, contudo era um homem no meu caso.",1
"Trair a minha confiança, mentir, demonstrar falsidade, fazer algum mal com a minha filha, entre outros.",1
"Caso você queira ficar com ele, siga em frente.",1
A partir deste momento já tento fazer a minha parte.,1
Eu não gosto de pessoas falsas ou de falsidade.,1
Seria muito perfeito.,1
Filhos de seus filhos não podem ser netos dos seus filhos.,1
"A minha infância foi péssima, e por esse motivo que atualmente vivo como uma criança.",1
"Caso haja traição em um relacionamento a distância, haverá separação.",1
Outro lugar que eu gostaria de morar é Florianópolis.,1
Não se pode mais dizer que vocês são crianças.,1
"Isso existe, mas é preciso ter cuidado para não confundir, principalmente se você for casado.",1
De que adianta ter dois metros e ser maltratada.,1
Amor é quando nenhum dos dois sofre. O jeito é se entregar sem restrições e aprender um com o outro.,1
Eles estavam tentando dizer que você é uma incrível mãe e nora.,1
"A pessoa somente amadurece se desejar, contudo, ela não pode optar se irá ou não envelhecer.",1
"Amor, peso que seja mais seguro e sério.",1
Tem muita paciência.,1
Demita ele!,1
"Assim que terminou o período de eleições, os preços de tudo começaram a subir, como pão, gasolina e outros; por essa razão nosso dinheiro não está mais sobrando.",1
"Se a pessoa for uma criança, não!",1
Não vá embora me deixando chorar.,1
"Casar duas vezes, isso que é cometer uma loucura!",1
"Mas que o ""69"" e o ""coqueirinho"" são as minhas favoritas, é verdade!",1
Largaria o meu emprego e seria a sua empresária como toda mãe faz.,1
"Antes de fazer sexo, faça nele uma massagem com um óleo, como um da Natura.",1
É mais ou menos isso.,1
"Flerta com ela, pois ela pode aceitar.",1
"Não conheço todos pessoalmente, visto que alguns são amigos de longa data.",1
"Desista disso, pois você merece alguém melhor.",1
O contrário disso seria estranho.,1
"Um medicamento que passo as vezes nas pernas e nas costas, e que me ajuda bastante é o Cataflan spray.",1
"A pior coisa foi uma camisa listrada, horrível.",1
"Se ela pediu um tempo provavelmente não gosta de você o suficiente, ou melhor, não o ama.",1
"Olá Milena, eu estou aqui.",1
Você é tão boazinha!,1
A verdade é que não dá mais.,1
Porque não me é agradável ficar lembrando o que aconteceu no passado.,1
"Primeiramente, quando você for beijar o homem, fale para ele que você nunca beijou ninguém em sua vida.",1
"Se não quiser, saía da frente porque a fila anda.",1
"Deixe isso para lá, não irá influenciar em absolutamente nada.",1
"Não irei responder, pois odeio gírias, como ""dar um gelo"", ""continuar gelando"", e etc.",1
Faça a pipoca sem colocar sal.,1
"Senti muita força no avivamento, dei graças a Deus e aleluias.",1
Não suporto falsidade.,1
"O Brasileiro que consegue a dupla nacionalidade, sendo uma delas europeias, é uma pessoa feliz.",1
Só sei que fico muito mais bela quando faz frio!,1
"Você tem apenas vinte anos, ou seja, tem tempo e direito de cometer muitos erros ainda.",1
"Então, dessa forma é difícil.",1
"Você quase acertou essa, porque o envelhecimento da pela é causado por tomar banho com água quente ou morna.",1
Você deve saber o que é bom para você.,1
"Esse fato já ocorreu comigo, nós saímos os três e depois de algumas bebidas eles se devoraram entre os olhares.",1
O que não é verdade!,1
O motivo para isso é que não gosto de ficar refletindo insistentemente sobre o passado.,1
"Solicitaria para o ""Lula"" me inserir em sua quadrilha, a fim de gozar dos benefícios e viver bem até o fim dos meus dias.",1
