text,label
My advice is to say it as nicely as you can. Good luck.,1
Hopefully the line will start moving faster soon.,1
You should submit those questions over email.,1
Are you having difficulty with the question?,1
"I never would have guessed that, but it makes sense.",1
I do nto think you ever stopped loving your ex.,1
Remove yourself from the situation as quickly as possible. Your partner may get a little out of hand with you.,1
Neither his female friends nor my female friends are our type.,1
"I lost my virginity when I was drunk, at seventeen.",1
"No, she is too busy running on her treadmill.",1
"If you acquire the response to the question, I would appreciate you sending it to me as well.",1
"Unfortunately, Kenny has died in every episode except those with a Christmas theme.",1
Is this the woman you want to spend the rest of your life with?,1
You already got the sack don't you,1
"Except for instances where you and your partner are short on time, going slow in a sexual encounter is preferable to going too quickly.",1
"You should tell them to keep quiet and go away. If not, you can just go ahead and shoot them.",1
The Desperate Housewives show is too desperate for me.,1
You can download Limewire.,1
Seven feet is the same as eighty four inches.,1
"In my opinion, it is just another social facility that wastes everyone's money, but they are fun.",1
"However, don't go in so fastly.",1
I love the Beatles and Paul McCartney is wonderful.,1
What will they think of next?,1
"If you had one wife and she gave you a daughter, you would have had to try for a second child.",1
"On my wedding day it rained, but I would not change that either.",1
"Hi is very lucky, he is a brilliant musician and superb producer.",1
"Although I do not, my sister does.",1
"I am sure that you love your husband, regardless if you are interested in this other person or not.",1
"I am sorry, I wish I would have known.",1
The answer is yes only if you posses an iPod.,1
There are some men that will say yes for no reason.,1
The aged one because she is aged.,1
Are you interesting in participating or not?,1
The food is lackluster and the selection of beer is lacking!,1
Have a conversation and allow them the first five to ten minutes to speak.,1
"Do not take this personally, but it is almost 2006. You need to catch up with the times, please.",1
The writers conceptualized it.,1
It is up to you.,1
You should drink alcohol at a party with at least one hundred other people.,1
"You should find another one, for at least five years.",1
I looked into it for you and it is amazon.com.,1
"They have music of all varieties such as: Punk, Heavy Metal, Emo, and even Hip-Hop and Rap.",1
"im liveing verification , what dont slaughter you will make you more grounded !",1
In the modern age it no longer matters.,1
Men such as that do not have respect for women.,1
"That is not accurate, that is simply the devils confabulating your brain.",1
"Beyonce is so fine, but I pick Jessica Alba.",1
Ask him if he has ever considered asking you to have sex with him.,1
That is something that I will have to look into.,1
"First, learn how how to play the guitar.",1
I need advice on how to make a man with a good personality attracted to me.,1
She gets her looks from her mother.  Who told her not to interact with me?,1
"I am fairly certain ""Holy Diver"" was their only mainstream album and it was not popular.",1
"They intrigue and tempt us, but they are wild and dangerous.",1
"Sorry, but it is not possible to get a famous person's autograph. Look him up in the phone book.",1
I also think he is attractive.,1
I would prefer to find them in real life.,1
The TV guide will tell us if Lincoln will survive another week.,1
The best option is to avoid prolonging the matter and giving her the impression that you are interested.,1
I am fond of all of them except number one.,1
Just do no let him push you around.,1
Take as many of them as will fit in.,1
Soulseek is a great program. Yuo can use it to download songs individually or as whole CD's.,1
"Well, it obviously turns her on and is normal. I do not know where you are, but keep warm.",1
"It is something like, if she says yes, just honk their horns.",1
I really enjoy that song but not because people were calling it.,1
They are the ugliest guys on television.,1
Do you believe that I am attractive just by judging my avatar?,1
Have a great time. I'm hoping that you send me an invitation to your wedding. Congratulations.,1
I looked for that song because I really enjoyed it.,1
Please don't refer to him as Cowboy or Slow Hand.,1
"Calm down, he would be just like any other guy.",1
"Just because they're a man, doesn't mean they'll be obsessed.",1
Bad boys are edgy and are not boring. But I am not saying that many good guys are boring either.,1
"It is possible, but I would advise you to pick the person who loves you back.",1
"Rock love songs include ""Your Song"" by Elton John, a rap genre love song is ""All I Need"" by Method Man and Mary J. Blige.",1
I believe that it was cancelled.,1
"Yes, I have a television show.",1
I suppose nothing occurrs since it did not work in your case.,1
Be honest with yourself and don't allow others to convince you to believe in something that you don't,1
It's a cool thing to do.,1
"Play with your hair and smile!  However, ensure your smile is genuine.",1
"you should turn it down, friendship is far more than sex.",1
A website that allows one to buy tickets to a movie screening.,1
Attempt to calm her down.,1
I had so much fun at that location.,1
Turn on the first switch for 20 minutes.,1
"I really did like her. It wouldn't even matter that much who won, as long as it wasn't stuck up Jade.",1
Claire Forlani always looks as those she has been crying.,1
I would make the assumption that it was due to all the violence,1
I agree with Dragonbery that Heath Ledger is hot.,1
I did that and i feel hurt every time I see the girl with her boyfriend.,1
I know it always pains the children.,1
"Indeed, I am enthused as I adore the Simpson, and I adore Futurama as well as Family Guy.",1
Haven't arrived yet but debating on going and getting out as well.,1
"Go to Lyrics.com, search under O'Jays. You should find it.",1
What your lover thinks matters.,1
"Not rock hard ab muscles, but it is not flab either.",1
Life is amazing if you take the time to experience it.,1
"Be friends first, untill you are over the hill and well protected.",1
"If you are in love with a girl, you should tell her.",1
"If you sit down with them and discuss your situation and the deny your request, do you get angry with them?",1
"No, you're not supposed to search for him.",1
I really do not understand the songs he writes.,1
One From The Heart is by Tom Waits.,1
This is all the things from their old albums.,1
Visit the artist's page and select the headphones icon,1
"If not, then at least you are still friends.",1
Success in older men is attractive to girls.,1
My daughter has told that the other person is Camron.,1
"No, I think he might not tell the truth about that.",1
"You should realize that they are poor, and they do not want your pity.",1
I personally believe that The Beatles are a horrible band.,1
That is stupid. Please be quiet and get a beta question.,1
"You could ask her, or catch her in the crime.",1
"I am not doing it, someone else will do it.",1
Good luck finding your answer.,1
Seguro que si. De donde sos.,1
It would be like asking if they need help.,1
"That is a good point, but the song ""Goodbye My Lover"" makes up for any shortcomings he may have, in my opinion.",1
"She's cute, but sorry to tell you, I have no information about her.",1
"I'm not aware that I many woman like it, but my friends who masterbait enjoy it.",1
Central Air Conditioning is unnecessary with him around!,1
You must enjoy dark humor.,1
"I have someone I love. Most people find it easy to love me, why not?",1
Show him you are as brave as he is. Leave him and find someone better.,1
"Oh my gosh, that is such a great book.",1
"The phrase is actually ""I smell sex in candy.""",1
You should search Yahoo music because they have tons of videos.,1
All you will recieve is emotional turmoil.,1
Any jeweler would give $100.,1
I am completely and utterly surprised that that most undesirable person can still find someone who will agree to having sex with them!,1
"If you have, then please send me an e-mail.",1
He thinks that someone is taking a photograph.,1
There are many single God-fearing men.,1
It is very funny if you get to see him on film.,1
Maybe you'll find something better to do.,1
"Other than the fact that they could be called ""Queen Mother"".",1
He couldn't find good flowers but like's you.,1
It is a great kind of music.,1
They can not make it out guys they do not know what is what.,1
This is the most difficult riddle I have ever seen!,1
I'm not sure. I'd rather keep the gold.,1
"You have three rings, that make a circus, right?",1
Do you have the warranty or not?,1
"Something boys like, like a sports item.",1
They do whatever the want to do.,1
You could look on either eBay or Amazon.com.,1
"It sounds like he is already over it, but do not do that again.",1
I just began watching this season; I have really enjoyed it.,1
"Should you feel the opposite, you should consider minding your own affairs.",1
I am selling one.,1
"Some men, myself included, likes a relationship.",1
He is amicable but we are not close.,1
"In other words, dating the second person without the first knowing about it.",1
I wish you much success.,1
"DJ Skribble sings and the song is ""I Do Both Jay and Jane.""",1
"We will watch movies, eat junk food, do a makeover and play truth or dare.",1
David Hasselhoff or any one in the Baldwin family.,1
Mark with a pencil where each one will go.,1
"Colonel K, who is a walrus, is DangerMouse's boss.",1
In the first instance she should not act that way.,1
I have to say that Sawyer is the most good-looking guy ever. I love Lost though.,1
Are you referring to emails and similar communications?,1
"She's a Gemini, and my favorite actress.",1
I am sure he does.,1
I wasn't aware it even existed.,1
I have never connected with another person in that way.,1
We're gonna be friends.,1
Sean Penn was in the movie I Am Sam.,1
"Here it is, you may look at it.",1
"Yes, you should of you really like this guy.",1
You should use the gag.,1
"Perhaps another possibility is her possession of intimacy issues, however I suppose we will never know.",1
It is great for younger children; it has super heroes who have powers and many children like that.,1
"I would like to ask you for your age, and I wondering about the reasons that you may want a wife.",1
It actually means that love is an even stronger bond.,1
Express your feelings and hostility as confrontation is not given due credit.,1
"No, he is not. He has a girlfriend.",1
Download Limewire and search the the NCIS theme.,1
"The woman from BAT, I just cannot remember her name.",1
I believe it will be Beyonce.,1
"Of course, because I should know; it is hard to choose which one I really like, but it is possible.",1
"I, for one, am nothing like that.",1
"To answer the real question, I think they are similar.",1
I do not believe in destiny.,1
"I do not think so, I hope not.",1
All of those four movies are in my top 25 favorite.,1
"I waited until I was in love, which happened just after my 24th birthday.",1
"If a woman is of true Asian descent, the man has to be smart.",1
Locate a doppelganger. It was effective for Saddam.,1
Please download the area that is nearest to your home.,1
"Rihanna is okay, but Teairra Mari is amazing.",1
It will happen on the day someone thinks about it.,1
I agree with Jane Furows that we do not want your question on YA.  Please erase it.,1
Go to the doctor and see if maybe your depressed.,1
Try to stay warm and stiff.,1
"You may try again if you would like, if he is still not sure who it was.",1
There is nothing he can do about his son's life and he will have to deal with it.,1
"I did not see the movie and, judging by the title, it seems to be a boring movie.",1
"I believe my immortal is the okei, but unfortunately I cannot guess yours.",1
I would like to learn how to play a musical instrument. I would then create my own lyrics to the music I create on the instrument.,1
They write about their feelings and what matters to them.,1
It will require both of you…Bless you both and best to all of you,1
That happened approximately eight or nine years ago.,1
Realize the truth of the matter.,1
It certainly would upset people if we got married.,1
I believe that is becoming a bit too repetitive.,1
"I hope things work out for you, best of luck!",1
I walk behind the rows.,1
I am not familiar with either the television show or the movie.,1
"If you are both old enough and mature enough, than I say, why not?",1
Bluedream681 wants to know if Corinna worked there before.,1
Don't allow anyone to bully you.,1
There is a special place in hell for those like you who even think about cheating.,1
"Love does not cost anything, and those things that do cost can not be true love.",1
There is a girl I like.,1
"Do not flirt, do not talk, and do not dance with that person.",1
Perhaps you danced when you were younger or when you attended high school?,1
What do think his motive is?,1
That is what the majority of men think about.,1
There are some scenes in which you just keep laughing.,1
I love that song and I listen to it whenever I am walking.,1
You should be more assertive and go flirt with him and be more physically affectionate.,1
I do not prefer Paris so I would not go there.,1
"Be polite and concerned, and keep your mind focused on your schooling and your friends.",1
"When you blow into it, it makes a sound.",1
Dress very provocatively and see how he looks at you then.,1
I have kissed many women in my lifetime. You should have confidence in yourself and go after what you want.,1
"I think I love you but what am I so afraid of - Sorry, I do not know the artist's name.",1
"It is on the left side, below the big squares.",1
"You cannot get a guy to like you, and there is no need to.",1
"I have three children with three different fathers, and all of them have abandoned us.",1
"I do not know, but they were both short.",1
"She happens to be one of my favorites, it's here and Chris.",1
"If so, then she is doing all right.",1
I apologize but you are obsessed with men who cheat.,1
I really enjoy the level of design the nano iPod has.,1
"It suddenly becomes about them, and not about you.",1
Will he divorce her?,1
"Sexual intimacy is a benefit of love and marriage, and if you are truly in love, it will be pleasurable.",1
I broke a toe while I was in the shower!,1
"If you get a broken nose when he turns your way, your luck is in.",1
I think it is ugly and disgusting.,1
A man might look at that situation and interpret it as the best of both worlds.,1
"It depends, try it and see.",1
"In my opinion, it is never too early in a relationship to fall in love.",1
My favorite song of their's is Wake Me Up When September Ends and Holiday!,1
"Definitely, unless you just have an issue about her age.",1
"He was dogue de bordeaux. Yes, they really drool a lot.",1
"Honestly, he probably will not.",1
Men control more wealth than women do and that's why men don't have act as fraudulently as much as women.,1
My life would be much better if I knew that answer.,1
Decent women always discover decent men. I suppose you received the response.,1
"Hello. I am fairly certain he is from Northwich, or up North, near Manchester I believe.",1
We experience love because we are overjoyed.,1
"While I would prefer to purchase an iPod, I have also been informed that an iRiver is also a very high quality MP3 audio player.",1
I really do not care what her middle name is.,1
I found that it was very easy and it was a good value for the money.,1
"It is not available in Beauty Parlour, however, it can acquired on various ringtone sites.",1
The name of the group is Big Country.,1
The dog must have a pink color.,1
"Korn performs ""Freak on a Leash"", System of a Down performs ""Toxicity,"" and Pearl Jam performs ""Ten.""",1
Look into your mind and heart adn search for him/her.,1
"There will always be someone else better, later in your life.",1
"You aren't too fast catching up to the internet, huh?",1
"You be the one to tell me, they did not figure out about marijuana by asking questions.",1
Is he truly abusive or are you making this up?,1
Your mom is so ugly they told her no professionals when she joined the ugly contest,1
I guess he wasn't happy enough with the group.,1
"I would not download it or buy a cd, instead I would wait for a better sounding version.",1
Do not let it bother you that people do not notice the hosts unless they make them laugh.,1
My daughter uses it for her MPS.,1
"But I knew once we started kissing, I found love. I never knew what I was missing.",1
"I look at buttocks, chests, and the front zipper of a man wearing trousers.",1
IF HE IS BREATHING HEAVILY THEN YES.,1
"This is because they have different minds, and think differently.",1
"Where would one rhyme ""ammunition"" with ""perdition""?",1
Bon Jovi is an excellent entertainer.,1
"Using google, he will be easy to locate.",1
There are many men who only wish to mate with women.,1
"Some people do not like the Fender, but it creates the sound that I desire.",1
"Everything was good, but he cheated on me.",1
Limewire is a website that my friends and I use to download files.,1
"To be frank, I am not certain.",1
"As Ginger stated: when you are smart and successful, you can have anything you desire. Well, almost anything.",1
My Melancoly baby - Queen That how Heartaches are made Open Arms - Journey,1
"I must be getting old.  What the heck does ""WMP"" stand for?",1
I think 2Pac is the best rapper.,1
"In the future, please just check the online dictionary.",1
"I think that all men do that, even if they deny doing it.",1
She didn't look too good at the Oscars.,1
Get on one knee and apologize.,1
"If you don't find her attractive, it's probably safe to say you're desperate.",1
"I do not know, perhaps you should tell me.",1
I quite like it because she is an attractive celebrity.,1
I personally think green eyes are attractive on a girl.,1
"Unlike Ashley, who is always the preppy one.",1
There is a chance that astrology does not correlate exactly with the truth.,1
"Everything is political now, so I do not watch or care about it.",1
"Don't get me wrong, Jeezy is tight. But there aren't too many comparisons to the Jigga Man.",1
I think it would strengthen any kind of relationship between you.,1
If you go to limewire.com you can use it to download anything for free.,1
I know you are wondering where i found these names.,1
It is racist to say the French smell good.,1
I would say Liam Neeson because he was Aslan and he always wins.,1
Rub a dub dub three men in a tub.,1
Other people use my name more than I do.,1
The name of the film is Monty Python and the Holy Grail.,1
One of my favorite songs by one of my favorite bands.,1
I don't think men realize what mental abuse is.,1
I like that and Jensen Ackles is very attractive.,1
I am planning to have a night out with several of my friends to have a good time.  What are you planning to do?,1
They also enjoy receiving flowers and letters from apologetic men.,1
No girl would date someone as pathetic as you.,1
If he were to become poor would you still love him?,1
He was the one person who wasn't afraid to tell my parents where to shove it!,1
Your brother goes Halloween trick or treating on his cell phone.,1
"Oh Lord, I can not ready for this, and she is not here to help.",1
"My feelings were very hurt, she does not deserve to be with you.",1
It is similar to when you are buying a car and you shop for the best make and model vehicle.,1
"No, because if you are only here for sex, then where is the relationship?",1
"I am an unattractive, very sexually active white woman.",1
"Please recite the following words, ""now I want you here with me from tonight until the end of time"".",1
If you are not proud of that then please leave.,1
I think that you should try going out with me.,1
You certainly have the right to make your own decision on this matter.,1
"Hey, you are kind of cute.",1
As long as you like the music the band plays then why would it matter on which age group is targeted for focus?,1
You could try www.limewire.com.,1
"If so, just converse on her level, even if it is uncomfortable for you.",1
I am a 20 year old liberal high school graduate.,1
I can't put my finger on it.,1
"I believe it is ""Honey Sugar Pie.""",1
"First of all, I would like you to know that you're special!",1
"My wedding song, my girl, is corny.",1
Johnny Quest was one of my favorites that I loved.,1
"No. Yet I recall Space: 1999, as well as Ark II.",1
"I was young but it happened with a boy I married 3 years later, I was 13 years old.",1
How much do you still like you ex?,1
Ice Prince is a good move.,1
Are they being deceitful about anything else?,1
"You must specify what you are going to watch, along with other relevant details.",1
I'm dying to find out because I enjoyed the first one.,1
"I didn't think the actress who portrayed Callisto looked anything like the character.  Additionally, her age wasn't correct.",1
But the oldest always has to get up in my face and talk bad.,1
"Billy: Oh, I know, I know!!!",1
It is only wrong to do it.,1
It is easier to listen to something and then try to play it back.,1
I have a kiss for you my dear.,1
I do not care if someone swears only occasionally and when it is appropriate.,1
Why would a woman stop caring for a man who truly loves her more than everything.,1
He should not get another show.,1
"Really, who could not find it positively endearing?",1
"Go to your Yahoo mailbox. And then click on, or look for Yahoo Avatar and crate it yourself. It is free.",1
It is up to the girl to decide whether or not you deserve a second chance.,1
"Like I said, it is up to the couple.",1
"He is flirtatious with me, though I am shy around him.",1
It must be an original.,1
What kind of bees give milk?,1
"After trying it once, many women really enjoy it.",1
They aren't anywhere near punk anymore.,1
I don't have one either; I usually am content without it.,1
"The killers, Hawthorne heights, and Cherry Monroe.",1
Because you are more put-together and clean looking.,1
Would the song be considered as part of the urban genre of music.,1
You cheated to only have sex?,1
Not Young Jeezy. Lil Wayne is the best.,1
Certainly because girls always prefer winning.,1
Judy Garland used to be attractive before she started drinking alcohol.,1
"I am not sure, but I suppose so.",1
I worked hard for the Equal Rights Amendment and I was asked such as ignorant question.,1
"It is as you said, I agree wholeheartedly.",1
This is extremely bad!,1
I have been with my girlfriend for four going on five years and I have had a lot of others during this time.,1
"I was so disappointed, I will never watch another one of his movies.",1
That is how big you have to make up for it.,1
No I am not shallow eather but seems like alot of men my age are.,0
"girlkat, I think you like me.",0
I personaly do not date white men just not my type.,0
just go to asianfantics.net and go to forum and find korean entertaiment,0
"And know that eventually, things are going to be ok, even if that moment looks far away right now.",0
"Personally, I think both suck... reaaallly bad.",0
im not sure was there a kiss in midnight cowboy,0
Judy Garland looked pretty good before hitting the booze,0
but then one day your heart will let you know it was the best thing you ever did.,0
"no, dont you remember, he was watching.",0
There are so many nice people out there and remember this....things always happen for a reason.,0
i personally think the beatles are a god awful band.,0
14. yahoo answers-a place where you keep unbusy people busy,0
"But it's there, and I laugh (and cringe) every time I hear it.",0
"... well shes either testing u or rejecting u. did u do anything, bad lately?",0
A best friend is like a Sister.,0
I know it depends on the woman!!,0
"hmmm, when will i know when i'm ready?",0
he is trying to tell you something,0
i love paul i love the beatles paul is neat... GO PAUL MCCARTNEY,0
One year my wife surprised me with a getaway to the Poconos -- it was awesome.,0
"Once she looks fab, go out somewhere fun, but not forcefully so.",0
If your 15 and he is 17 thats ok.,0
i know plenty of women who love sex too!,0
Im going with vamphuntd with stop light,0
"Well if he closed that IM fast like you said, he obviously has something to hide.",0
"(and in the last few lines, lisa marie)",0
dimmu borgir or black label society but they're not new,0
cook and clean for him :),0
But most of the time (not all the time dont shoot me for this) they are pretty much jerks.,0
But you can lay in bed and think about her.,0
I don't think you wanna be Tina again.,0
"At last , cut ur hands or penis",0
Some ...And justice for all vibe.,0
"Koffee,  I've always said that I trust my gut before I trust anything I hear, see or read.",0
i definitely like it hair longer tho.,0
was a cashier or customer service associate...now im a @ home mommy 2.,0
They are just my kind of movies.,0
Don't deal anyone throwin' curve balls at you!,0
go to www.azlyrics.com click s for shirley then scroll down until you find the name :),0
"MORE HARD ROCKERS need to make it Mainstream, CuZ bands like fallout Boy SUck!!",0
BUT we are good friends now.,0
but now i have read your answer it makes a lot of sence now.,0
Bob Barker is one awesome old guy,0
duh its katrina she hot eith gr8 legs!,0
"i like the blonde, but i love the dark red.",0
it is kind of important when you doit with someone you love.,0
"Fool me once, same on you; fool me twice, shame on me.",0
"Those that do, do so in different ways.",0
If they understand you then your good!,0
I like this song alot and it does have a jazz feel.,0
"stupid, trying to buy there love, foolish, easy, don't try it",0
Now im trying to become friends with the new kid what should i do?,0
I sat i there front the screen.,0
"considering that, last i heard there was something like 27 million people on myspace.",0
"im in one right now, and will be for another 5 months.",0
Je ne comprends pas trop ta question 8-},0
when a tv series ends the one door closes.,0
just bought that last week the whole cd is great.,0
Make him supper...  then tell him he owes YOU!!,0
i think it's aerosmith or elo or rolling stones,0
Take your kids & run away,0
i think that CHRIS will win!,0
Barney would kill Godzilla with his i wuv you.,0
because if she likes him there might be problems in ur relationship.,0
witch may be a good thing.,0
"if this is your life, then reality tv does make sense!",0
Ciara is 5'7 in bare feet Joss Stone is 5'9,0
And add a good Pick Up Artist online resource.,0
he wants nothing more from you than your  body.,0
i havent seen it but its supposed to be very 'touching'etc.,0
Oh...do you have a question for me?,0
Why would you want a man who's going to make you feel bad???,0
Little girls should not be doing what older women are doing.,0
go to your search engine and type her name in,0
since nobody else here knows what to tell you or even cares about you.,0
lets see.. cant think of naything that nice..,0
are they just saying that to be nice?,0
"If you're a guy , then go watch porns.",0
"and 8, it was pretty good",0
the girl they chose is a crybaby,0
"thats awesome,im the same way lol i was born in '78 =)",0
HEY ITS BETTER THAN GETTING AIDS HIV FROM SOMEONE,0
Yup--like both Star wars and the Fifth element.,0
"She now comes to ME to have fun, that has actually NEVER happened before I must say.",0
Me when the Amerrcan people beat the s--t outta me.,0
Maybe he does OR he just wanted your number!,0
no make up can make celebrities look stupid.,0
(FYI: not putting civilian guys down) Good luck hun!,0
Why do u need someone sexy to talk to?,0
I like the Jeepers Creepers nigga cuz he more scarier.,0
If his last name is right guy ;)............,0
Track:  We Like To Party  Artist:  Venga Boys  Enjoy!,0
you can try ebay or amazon.com,0
cheap and good is the best way to go.,0
She's your ex... why do you care so much?,0
No...  why do we have to be guilty?,0
"missy elliot,chris brown,kanye west,beyonce,ciara,jennifer lopez,fat joe,dem franchize boys,official game spitters,casada,ally&aj,green day,gorillaz,nelly,and soooooooooooooooooooo much moore!!!",0
"Chance is, if you belive she is, then she probably is?",0
"come on guys, they're in their 30's now!!!",0
Gial no because if he really love u he would not called off the wedding the nite before:(,0
(and you need to quit boffing your friends' ol' ladies!),0
to that squirrel... They´ll have really ugly babies at the end of the year...,0
"damn jeff, that question sounds a little 'brokeback mountain' if you know what i mean.",0
"And so I feel like change, I feel like change, I feel like change...",0
"Warmachine because Wolferine is like human ,and he'd be blown up.",0
let her go because she never lıkes and she plays both of you.,0
But good people are out there.,0
Her first initial is A.  OMG What am I gonna do?,0
"he was a dogue de bordeaux....and yes, they reallt drool that much!",0
"if u love him, can talk to him about ANYTHING.",0
Word of advice:  Don't go to prison.,0
"DON'T RUSH INTO ANYTHING THOUGH, YOU MIGHT END UP AS A JOHN DOE.",0
I DONT KNOW THAT IS A CREEPY QUESTION,0
OTHERS U COULD TELL CUZ THEY ACT DIFFERENT!,0
because they don't want a realtionship with you.,0
yes i do it/cz then i enjoy more,0
i would have to make his private longer...i ant gettin any plaesure if you know what i mean!,0
you can see guys sincerity thru it.,0
Just go up and tell her.,0
sunday jan. 15 at 7c is the premiere if you are talking about 24 the show on fox,0
powertabs search engine it for the site name.,0
one thing i learned from guys - don't nag them too much or they'll just hide stuff from you,0
I can't remember right now but it is a funny voice...lol,0
no matter what happens she is to busy tired.,0
THE GOOD OR THE BAD OF IT?,0
(Don't take it personal) It's almost 2006 move  up with the times PLEASE!!!!!!,0
u've been hurt and u wanna get them b4 they get u,0
So Get one and Don't waste your time watching their crap it is not Reality!,0
if you have to ask then your probably not in love!,0
"it's like, just because they're support for FOB on this tour, MTV does this crazy huge interview/article on them.",0
you can read more on www.usatoday.com,0
maybe your dish is in the wrong place it happend to me do just move it,0
but my Friend has she said it was bril and really funny!,0
"Tu, from Donde estan los ladrones?",0
"I don't know, but they might be.",0
Its not gonna be a quick fix and it takes time.,0
her name is Alexz Johnson...with a z...its an odd way to spell it..,0
i probably am going to anyways so i just want opinions,0
I dont think you really can...,0
listen to the radio or some music,0
why don't you kiss him first  and stop waiting on him.,0
"14-17, u guys are such pussies, oooohh before marriage sex!!",0
right now i still think that silence of the lambs is the scariest movie ever.,0
And I doubt that anyone else in here have either...,0
"Oh, that’s right, I’ve met you only in my dreams.",0
Your in bed with a girl and your worrying about leg hair?,0
i don't have his social life in my face all the time.,0
Youth gone wild by skid row,0
You have the audacity to ask should you stay or go...you cheated on him!,0
tell him that it is YOUR day not his.,0
I slept with my best friends brother!!!!!!!!!!!,0
"Like I said, don't think bad, think good.",0
"brunnetes, the girl i like has brown hair!",0
"alice in chains ,junk head ,off dirt.",0
"I know I know, Ask the band!",0
In comes Joe Nathan in the 9th......,0
Eric came back and he and Donna kissed....Red/Mom didnt move to florida....Jackie/fez got together,0
"Ladies, when you answer, please give a score value: 1 being NO and 10 being YES!!!",0
"either amazon, the magazine's site, or your libraray",0
hey babe ping me on coolnishith2000@yahoo.com.,0
Like no other...or at least that's what her myspace profile says...lol,0
i think that is what you are looking for.,0
"Uh.....dude, u lost me at 'the rock'",0
Me 7&da other guy were in luv also cuz he was my 1st and my 1st luv!,0
The really good looking guy is probably arrogant and selfish.,0
Give him one more chance to change (if U r really in Love with him),0
I so want kelly to go  go far away & never come back....,0
"DON'T GET ME WRONG JEEZY IS TIGHT , BUT AIN'T TOO MANY COMPARISONS TO THA JIGGA MAN!",0
It comes down to too things are you marring him for Love or Money?!?!?,0
BELIEVE THIS IF HE CHEATED AND IF YOU TAKE HIM BACK HE'LL CHEAT AGAIN,0
"Poor Boy was on Jailhouse Rock, btw.",0
CHECK OUT TONY ROBBINS NEW DVD ABOUT RELATIONSHIPS!!!,0
I know his profile for MySpace and i am friends with him.,0
A woman's most erogenous zone is her BRAIN!!,0
Don't always dress like a guy.,0
"After reading others repsonses, ARE YOU GUYS CRAZY?",0
"typical guy answer: you stop being so insecure about yourself, that's how.",0
"look under cool edit in yahoo, or itunes.com",0
Duh...you just found that one out!,0
"But if you like it, then go ahead.",0
So u SHOULD of broke up with him.,0
"if you look like your avatar,yes(I'm 14)",0
"If it was about what he wanted you wouldn't be dumping him, you'd be his slave...",0
Court the one you like ...,0
"sure, just dont let it interfere with your work, and also keep it quiet to avoid people talking!",0
always asking question u discribe ur mental level .,0
If you prerfer that then it's fine.,0
He is a big time playa.,0
Kick her out or move out yourself.,0
"most yes, but some men(like myself) actually likes a relationship.",0
So why not do this with your conversation.,0
The kind that gets other good things going !!!!!!,0
"...eh ...no, but here we go:  ' My Funny Valentine ' & Michelle Pfeiffer.",0
i think u should rephase that.,0
He can throw them across if he needs to......do they even need to all get over?,0
"Just write her again, if you still want to, that is.",0
i wouldnt advice eyeing another person's gf.,0
learn to use turntables if you wanna be a dj,0
Why You Wanna Trip On Me   03.,0
"Probably Lycan- to me it just makes sense...they just seem stronger, period.",0
Quit beating yourself up over this.,0
i loved Jonny quest coz he was great !,0
"dont know, but they should bring it back that show rocked",0
yo mama's so fat she tripped over kmart landed on walmart and fell right on target.,0
Wear something sexy but not slutty.,0
"you shouldn't have to try to get a boyfriend, it should just happen.",0
Grey's Anatomy - Patrick Dempsey is HOT!!!!,0
you just want to see a lot of sex.,0
Oh my gosh that is such a great BOOK!,0
YOU DONT NEED WORDS TO SAY YOUR BEAUTIFUL OR I LOVE YOU ITS IN THEN EYES AND SOLE,0
a simple charming kiss with a red rose,0
it's not bad it's a very good poem.,0
Go to them and say hey!,0
Move on see the other guys.,0
go to ask.com to find piano music .com,0
"No i think in purple, its more loveable and happy not so...depressed",0
"I say, ask your wife to give you a pouncing and go from there!!",0
it really depends on what you think it is.,0
i don't know....you should wait for your soul mate...,0
And that is the way they feel about you too.,0
Hay its just a movie... a one that i liked and laughed a lot.,0
Why Do Men Or Guys Always Want Sex 24/7 ?,0
the last one i was in i married the guy.,0
I say go with your heart and you wont go wrong.,0
They might be too young to get married.,0
That would probably make it all ok.,0
"only a coupple of times a wile ago, but only to watch hawk girl.",0
the apprentice comes on im not sure wt channel but at about 9 at night.,0
yes what were you thinking  o my god,0
I like Slipknot as well and my fav songs are Vermillion and Wait and Bleed alsoSpit it Out!,0
ok u need to learn to type,0
I'D BEAT UP THE PEEPS WHO DID!,0
april fools day is not untill TOMMOROW,0
Let your heart decided which guy you should pick,0
something maybe on thier mind or they may not like you,0
and the movie is actually good.,0
I dont know but I supose...,0
Ok sure thanks for that :D,0
But u ARE HEARTBROKEN and unhappy without one!,0
i like you brother wonmen will never undersand becasue they are differnet than men.,0
well if u want to find out u could always ask his friends.,0
You don't need a spell but you do need to spell it out to your wife him or me.,0
I HAD SAME PROBLEM...A GREAT WEBSITE HELPED ME THROUGH MY MARRIAGE PROBLEMS.,0
pronlaby not because he is kinda prepy and to old for me!,0
sorry i cain't answer your question.,0
Once you meet the girl of your dreams.,0
when you together do you feel her and she feels you?,0
"Certainly not, I go out with many friends, but don't consider myself as dating many guys.",0
"trust me, it's a great site.",0
"then again, if its not from before you guys got together then yes, he is a cheater.",0
How do i convince him we're not gonna be together anymore?,0
If I knew the answer to that my life would  be a lot better,0
Explain exactly what you want and what is going on.,0
"it is demonic being a gay, it is the devil trying to used you.it is wickedness.",0
