text,label
"Assolutamente no. Al contrario, lo troverei adorabile.",1
"Innanzi tutto chiedi al postino di non intromettersi, poi avvisa tua madre, non si dovrebbe infuriare.",1
"No, non frequenta la sua ex ma il tuo amico.",1
Vende indumenti molto maschili ed una cintura è sempre gradita.,1
È stata una piccola sconfitta ed una delusione per lui.,1
È capitato persino a me ieri che mi facessero pesare il mio essere rapido.,1
Molteplici volte sì!,1
Coloro che possiedono tutto e non apprezzano nulla.,1
"Tutti sono più belli degli altri, giusto?  L'importanza non è determinata dalla nomea.",1
"Preferisco evitare dato che non ho piacere a rattristarmi, grazie.",1
"Concordo pienamente con Verdina: non devi farti vedere da lui, quella di Verdina è un'idea bellissima.",1
Dal mio canto posso solo dire una cosa.,1
"Normale fino a quando, una volta grande, le tue attenzioni si sposteranno sul partner.",1
È solo la delusione. Non bisogna però dimenticare che il suo è stato solo un colpo fortunato.,1
Se le va di aiutarmi può contattarmi ai seguenti contatti.,1
Arrivederci!,1
Ignoro cosa possa essere il camtocam.,1
"Che bel pensiero, auguro anche a te una buona notte direttamente dalla Sicilia, ti auguro sogni d'oro.",1
Caspita... È una delle risposte più lunghe che io abbia mai sentito... Sono sconvolta (in senso ironico).,1
"Non ho mai trovato uno scarafaggio su emule. Mi dispiace, non riesco ad aiutarti.",1
Il pianto è uno sfogo comprensibile: trattenerlo ci farebbe del male.,1
"Ciao, io vivo a Pavia, fammi sapere se ti farebbe piacere parlare con me, che sono più selvaggia di te.",1
Altrimenti non comprendo il motivo per comportarsi in quella maniera.,1
"Ho bisogno di un piccolo aiuto, per un oggetto che costi circa 20 euro.",1
"In ogni caso, fino a che ci saranno persone sciocche che gli daranno credito (e fidati che sempre ci saranno) non si dimostrerà mai meno arrogante.",1
"Un saluto, se si ritiene che questo sia valido, è giusto proseguire, considerandolo un'opzione.",1
Questa evenienza è ben più auspicabile delle altre.,1
Si formalizzano i migliori auguri e la speranza di un esito positivo.,1
Ti rivolgo un sincero augurio!,1
Non è uno scherzo.,1
A mio avviso Max Pezzali è in errore!,1
"Se avesse un negozio, lo vorrei bruciare!",1
Aiutiamola!,1
"Nel caso in cui tu avessi scritto in cinese, sarebbe stato più comprensibile.",1
Potresti dirle che l'ami ma che preferiresti attendere almeno altri dieci anni.,1
Lo è certamente,1
Basterebbe le dicessi: che ne pensi se una sera di queste uscissimo insieme?,1
Siccome ne possiedi molti!,1
"Non chiedo siano belle ma almeno di trovarne una sincera, buona notte.",1
"Ad essere onesti, è nella mia indole l'aver sempre preferito fare da me",1
"Potrò prendermi cura del mio partner solo per qualche ulteriore giorno, non ci saranno rapporti sessuali in quanto sono indisposta.",1
"Ti do' la possibilità di farlo, purché tu sia disposto ad amarla per il resto dei tuoi giorni.",1
"Nonostante tutto, il tempo per la sua compagna lo trova sempre.",1
Ci ritireremo molto tardi dopo esserci abbuffati di castagne!,1
"Per una reale è una cosa differente, specialmente se può nuocere al rapporto.",1
Se mi dici che l'accetti allora ti invio un grande bacio.,1
"La vita non va paragonata ad una corsa, ma piuttosto ad un tiro al bersaglio.",1
"Per ciò che mi riguarda, preferisco l'uomo depilato a quello peloso, e poi è estremamente più igienico.",1
È possibile che vada a festeggiare sul lago di Garda in compagnia di amici e (soprattutto) amiche.,1
"Informo anche te del fatto che questa chat non è adatta al tuo scopo, che esistono per questo le pagine bianche.",1
Alla base siamo tutti poco motivati a meno che non ci diamo da soli la spinta per metterci in gioco.,1
Arduo riuscire a mutare una persona quando la stessa non ne ha alcuna volontà.,1
"In caso si rompa se ne accorgerà dopo averlo fatto, poiché è difficile accorgersene durante",1
"A volte non parliamo per nostro volere, ma soltanto perché ci sentiamo ""chiusi"".",1
"Il fatto che tu ti ponga la domanda mi lascia intendere che lui non ti piaccia a prescindere, altrimenti non avresti questo dubbio.",1
"Se entrambi vi siete feriti accorgendovi di aver sbagliato, mi sembra normale che non possa tornare tutto e subito come in precedenza.",1
Sono single da un anno.,1
"La lontananza placa il fuoco all'interno di una coppia, ritrovarsi non può fare altro che alimentare la fiamma.",1
Arrivederci e buon venerdì sera. Divertiti!,1
In quanto noi agiamo sempre nel migliore dei modi.,1
poichè il loro auspicio è la conquista quotidiana.,1
Vedrai la conclusione della serata!,1
Questo perché in questo paese regna una mentalità bigotta.,1
E' impossibile per ambedue i generi.,1
"Per adesso, basta così.",1
"Lascia pure a casa il tuo ragazzo, e studia la sintassi per cortesia!",1
Una situazione molto complicata per la giovane.,1
Non mi sembra normale rifiutare i genitori della moglie venuta a mancare.,1
La compagnia si trova.,1
Dipende da come mi sento il quel momento.,1
Penso che tu debba dirglielo faccia a faccia.,1
Saremmo in grado di rispondere se solo la lingua utilizzata fosse l'italiano.,1
Lo scopo dei sogni è quello di migliorare la qualità della vita.,1
È l'incontro tra due anime.,1
Ho avuto una relazione a distanza lunga sei anni e lui diceva sempre che gli mancavo.,1
Infine il fidanzato ormai ufficiale a diciassette anni.,1
Perdonami ma non avevo compreso la domanda.,1
"Tu chiedi a lui di trascorrere assieme il fine settimana, ma in caso di suo rifiuto, non insistere, anzi non chiederlo più.",1
Magari il motivo è che non gli piaci poi tanto.,1
"Si dia una mossa, tra un po' arriveremo alla pensione se seguiamo questo andamento.",1
"Il segreto è non aspettarla, la persona giusta arriverà da se, quando meno te l'aspetti.",1
Ti faccio i miei auguri.,1
Ben giunto!,1
Sei una persona bizzarra.,1
È reale tuttavia per proseguire è importante che anche dall'altra parte ci sia stato un colpo di fulmine.,1
"Aspetta di lasciare la casa dei tuoi genitori, di trovare un lavoro e pagare autonomamente per il tuo piercing.",1
Sono una persona calma che di solito subisce piccoli torti.,1
Fa l'eremita dentro casa e non ha nessuno con cui uscire?,1
Ma rifiutare i genitori della consorte deceduta mi pare una pratica aberrante.,1
Non sono poi tanti tre anni.,1
"Vedrai, ci divertiremo!",1
È quindi possibile rimanere incinta anche subito dopo la fine delle mestruazioni.,1
Tutt'ora non riesco a capire di cosa sia io in cerca.,1
"Dato che lo conosci meglio di altri, solo tu sai quanta fiducia accordargli.",1
"È evidente che se non giunge alcuna chiamata, c'è da intendere che sono impegnati in ben più gradite attività e non rivolgono il benché minimo pensiero nei nostri confronti.",1
"La probabilità è bassissima, godetevela e non vi facciate troppi problemi.",1
Probabilmente è perchè alla fine scappano dopo averla ascoltata.,1
Faresti meglio a parlare con tuo marito,1
"Per lo meno è sincero e non fa cose di nascosto, dovresti apprezzare, dunque io non ci vedrei nulla di male.",1
Adotti come pretesto il fatto di incontrarvi dopo tanto tempo e che ci sia bisogno di lui per rendere più vivace la serata,1
"Preferisco di no, grazie: non voglio rattristarmi.",1
"Vale la pena fare un tentativo, c'è la possibilità che una donna attempata possa prenderti con se'.",1
In primo luogo la squadra di calcio della nazione Italia.,1
Ti saluto con un augurio di buona fortuna.,1
Non avevi torto: stavi completamente dalla parte della ragione.,1
Dunque anche tu non sei impegnato al momento?,1
Non avevo ben compreso la domanda.,1
Ti invito fortemente ad uscire da tale situazione. Rinuncia immediatamente a questa tua idea senza futuro.,1
Sono importanti le spalle e il proprio portamento.,1
Perché non troverebbe la felicità con nessuno dei due,1
"Se non vuoi chiederlo a noi, allora non farlo.",1
"Non tutti gli uomini si comportano così, ma comunque neanche le donne hanno sempre comportamenti corretti.",1
Anche se non so cosa voglia dire esattamente poiché frequento ancora la terza media. Buona giornata.,1
Utilizza il pretesto del rivedervi dopo tanto tempo e che ci sia bisogno di lui per rendere più viva la serata.,1
Ritengo non sia una grande idea quella di farlo tanto per poi vantarsene con le proprie amicizie.,1
Anche io ho la stessa esperienza.,1
"In fin dei conti, l'amore si concretizza in una presa per i fondelli e non è certo piacevole sentirsi raggirati.",1
"Io sono dell'idea che se ti impegni nella ricerca, i frutti non tarderanno ad arrivare.",1
Andandotene dimostreresti debolezza e paura. Dovresti invece adoperarti per risolvere i tanti problemi che sostieni di avere.,1
Sono fortemente provato da tanta sdolcinatezza,1
Il mio era solo un gioco! Ti auguro buona fortuna.,1
"Perché di sorella ne avrà una, ma di esercitazioni ed esami ne avrà tanti.",1
Siamo nella stessa identica situazione.,1
"Adesso però ho smesso, perché ho trovato un lavoro che mi fornisce indipendenza, libertà e uno stipendio.",1
Chiaramente non è un suo amico.,1
"Se è a conoscenza ma non ti calcola, allora vuol dire che non ha interesse per te.",1
Sinceramente l'usanza di recarsi al bagno in due a me non piace.,1
"No, si è sparato quando ha letto questa domanda.",1
"Potresti semplicemente avere un rapporto intimo con lui, ma ti consiglio poi di cercare di conoscerlo meglio.",1
Staremo svegli fino a tardi strafogandoci di castagne.,1
"Sii paziente. Se inizierete ad avere rapporti sessuali ed insisterai, sicuramente vincerai, rimani tranquilla e non agitarti.",1
"Dato che io lo farei, suppongo che anche lui tornerà sui suoi passi.",1
"Hai ragione, è sempre una cosa rischiosa, ma vale la pena provarci.",1
"Per prima cosa quel che cerco è la compagnia dei miei nipoti più piccoli, questo perché mi riempiono di gioia con la loro ingenuità.",1
Si può definire come due anime che entrano in contatto.,1
"Se ci credi davvero allora la distanza non può essere un ostacolo e dovresti perseguire il tuo obiettivo fino alla fine, ma fa attenzione poiché il tempo è tiranno.",1
Mi sembra di capire che qui nessuno pensi al figlio che nascerà.,1
"Lo dico anche a te: non è una chat intesa per ciò. Per ciò di cui hai bisogno esistono le ""pagine bianche"".",1
"Sto facendo in modo di attivarmi per una richiesta ricevuta da lunaurora, dunque partecipo sicuramente alla chat.",1
Gradiremmo meno sciocchezze e più serietà.,1
Il motivo è che in questo momento tu stai frequentando altri ragazzi.,1
"Prima della liposuzione misuravo 5 centimetri, ora ne misuro 3.",1
Si tratta comunque di un qualcosa di stupendo il fatto che si rinnovi ogni volta.,1
"Ti faccio i miei migliori auguri e ti stringo forte, abbi pazienza che tutto passa.",1
Ricambio il tuo augurio di una buona notte.,1
"Se lei è disponibile, considerala cosa fatta, se non lo è dovrai andare avanti senza di lei.",1
"Anche io, però siamo molto lontani.",1
Hai posto la medesima domanda 4 volte per cui vista l'età di tua figlia ti consiglio di risparmiare del denaro per l'acquisto di un'auto.,1
Possiamo dire che personalmente non avevo mai ceduto alla tentazione.,1
Il mio migliore amico è omosessuale.,1
Credo che tornerà sui suoi passi. Io lo farei certamente.,1
"Mi sono dimenticato di porti un augurio, un saluto Lorenza, non riesco a contattarti, probabilmente perché ho sbagliato indirizzo.",1
Ti imponi di farlo e aspetti che il tempo passi. Credo sia l'unico modo.,1
"Ma assolutamente no, anzi! Lo troverei molto carino.",1
Auguro un po' di fortuna e tanta salute a chi mi è caro.,1
Chi più tradisce è chi riesce a farlo con maggiore facilità.,1
Io ritengo che dipenda dal mio umore in quello specifico momento!,1
"Ritengo che voglia colpire, e poi fuggire.",1
Non è tradimento se è un tuo precedente fidanzato.,1
Bisognerebbe sapere prima il motivo per cui la tua ragazza parte.,1
"Un orsacchiotto di peluche, oppure un portachiavi simpatico.",1
"Sto semplicemente scherzando, ti porgo i miei migliori auguri.",1
Certamente è possibile.,1
"Anche a me piacerebbe visitare la mostra, ma alle ore 17 sono ancora in ufficio.",1
"Io sono nata Brotzu, il mio sangue è cagliaritano da quattro generazioni.",1
Ti invio un bacio e il mio augurio di buona fortuna!,1
"È una cosa davvero speciale, specialmente se lo fai con la giusta persona.",1
"Bella battuta, davvero complimenti!",1
"Perchè quando trovi l'anima gemella, poi non te ne separi mai.",1
La mia relazione più longeva.,1
Un sentimento come l'amore non può che essere eterno finché è sentito.,1
A mio avviso trattasi di immaturo per cui ti consiglio di prenderne le distanza prima di essere vittima di gravi conseguenze.,1
Un confronto diretto senza dubbio.,1
"Si tratta solo di delusione, ma in fondo la sua è stata soltanto fortuna.",1
Prima di pensare a lui e a voi dovresti risolvere le domande che ti sono state poste.,1
"Non è una cosa da poco! Vorrei citare una massima, dal momento che anche io sono passato da una storia uguale.",1
"Ti saluto, ciao!",1
Hai compiuto la giusta cosa.,1
Fai a me ciò che farebbe un orso polare dopo aver digiunato per un mese.,1
Non preoccuparti con eccessivo anticipo.,1
"Certamente! Inoltre, dato che siamo in argomento, ti auguro che le stelle siano con te.",1
Sono sicuro che mi vuole comunicare qualcosa ma non so ancora cosa,1
"Quando il ragazzo ti disse che non ti desidera, era piuttosto chiaro.",1
Magari avessi anche io del tempo libero.,1
Tutto in una sola notte. Auguri!,1
"È capitata la medesima cosa a me, puoi credermi.",1
È assolutamente necessario che riesca ad acquisire la licenza superiore.,1
"Per me oggi il pranzo si compone di rigatoni al pomodoro, insalata e provola affumicata.",1
Se le va bene le mando un bacio affettuoso.,1
"Difficile che qui trovi risposte alla tua domanda, non è il posto adatto. Ciao.",1
Infonditi coraggio e parla con lui!,1
"Sopratutto, starete per molto tempo da soli, potendo parlare. E da ciò nascerà altro.",1
Pierino con chi stai parlando? Io sono qui.,1
"Cara Caterina, non si ponga troppi problemi nella vita, li frequenti entrambi e si diverta fin quando sarà possibile",1
Bisogna attenderlo nei luoghi opportuni.,1
"Non crucciarti troppo, è possibile che abbia agito senza malizia.",1
"Eccomi di ritorno, miei cari angeli. Mi siete mancati moltissimo.",1
Qual è il tuo indirizzo MSN? Grazie.,1
Quello che stai facendo è perdere del tempo.,1
"Infine, il mio fidanzato attuale, a 17 anni.",1
"Mi piacerebbe molto, ma purtroppo io ho 36 anni.",1
"Lui si depila solo le gambe, il petto e le ascelle. Tuttavia se io potessi gli farei la ceretta ovunque.",1
"Ma, in ogni caso, solo per il futuro.",1
La vita non è una competizione. Somiglia piuttosto ad un tiro al bersaglio,1
Avrei piacere di sapere come va a finire la tua storia.,1
Lui deve accettare la questione e non essere assolutamente geloso poiché non è normale.,1
"Triboli e le farà male, almeno all'inizio.",1
Credo non abbia più intenzione di rispondere.,1
Dovresti fare anche tu lo stesso.,1
"Dopo, perché sono ancora più entusiasta all'idea di ricominciare!",1
Non accadrà mai eppure vorrei tanto accadesse.,1
In questo modo diventerei poi quello nel torto della coppia.,1
Una maglia in cui uniranno solamente due maniche in un unico corpo.,1
"È troppo antica per essere usata ancora oggi, per fortuna i tempi cambiano.",1
"Mi dispiace, ma concedile del tempo e, se ti vorrà, tornerà da te.",1
"Se dice di non starcelo chiedendo, allora non ce lo chieda",1
Sarei molto contenta di poter venire.,1
"È successa anche a me la medesima cosa, mi è stato fatto notare negativamente l'eccessiva celerità.",1
Ritengo non sia molto gratificante farlo per il semplice gusto di farlo e poterlo raccontare alle amiche,1
"Incolpi entrambe, a prescindere.",1
È praticamente ciò che cerco anche io.,1
I miei migliori auguri affinché accada tutto in una notte!,1
"Se ne è a conoscenza, ma non ti dà attenzioni, vuol dire che non è interessato a te.",1
Continua così. Un sorriso è sempre la medicina migliore,1
Devi munirti di coraggio e rivelare ciò che vuoi e la tua reale età anagrafica.,1
"Capita alle volte che, benché si condividano le stesse idee politiche, non si condivida poi altro.",1
Stavo solamente scherzando!,1
"Cara, mancavi tu in questo fantastico gruppo di cinque persone!",1
"No, mai. Odio la violenza.",1
"In ogni caso può andare bene iniziare in qualsiasi momento dell'anno, anche se sarebbe meglio fosse continuativo.",1
"Non è una cosa che può essere spiegata, devi comprenderlo tu da solo.",1
"Ma mia cara, se non mi spieghi almeno a grandi linee cosa gli hai detto cosa posso fare io?",1
Io l'ho trascorso male.,1
Perfetto ma io ancora non l'ho proprio mai ricevuto.,1
Possibile che non si accorgano di quanto accade?,1
Mi stupisce la vostra smania di essere contattati su MSN. Credo davvero dovreste uscire all'aria aperta!,1
"Prendi una decisione chiara tu che sei sempre incredibilmente incerto, i miei migliori auguri",1
Non pensiate che io sia contro i transessuali.,1
"Anche io mi sto occupando di una richiesta di lunaurora, quindi sicuramente voglio partecipare alla chat.",1
"Mi creda, mio fratello ha fatto lo stesso. Ora lo vediamo una sola volta l'anno, ci ha scaricato per lei.",1
"Goditi la sua amicizia, poi si vedrà, magari un giorno andrete ""a donne"" assieme.",1
"Tu lascia che si sfoghi con le sue ex, ma la persona che ama sei tu.",1
"Prova con un orso di peluche, oppure un portachiavi simpatico.",1
Sia i ragazzi che le ragazze lo trovano impossibile.,1
"Sembra un inizio promettente, da quel che racconti. Buona fortuna!",1
"Non ho mai visto uno scarafaggio su emule, purtroppo non posso aiutarti.",1
"Ritengo che tu sia confusa, è doveroso a questo punto prendere una posizione da parte tua, o scegli la via dell'amicizia oppure preferisci dedicarti al sesso con lui, è questo ciò che si legge tra le righe delle tue domande sciocche.",1
"Per il resto, ti auguro buona fortuna, sperando che tutto vada bene.",1
"Nel momento in cui hai il telefono, devi scrivere ciò che ti risulta più congeniale.",1
Non potevi restare con lei per sempre. La prossima volta cerca di essere più maturo nell'affrontare le situazioni.,1
Ovviamente non è mica un suo amico.,1
"Dipende. Se un uomo ha i capelli castani ed è anche brutto, non vi è colore di capelli che possa salvarlo.",1
"Ottimi, fortunatamente!",1
Sarei entusiasta di conoscere il finale della tua storia!,1
Potete pur sempre risolvere il problema andando in albergo.,1
"La mia vita parallela è quella che vivo in sogno, dormendo.",1
"La saluto, arrivederci!",1
"Non ancora, spero di farlo un giorno. E di sicuro non condividerò un mio momento!",1
"Che bello, ho ottenuto due punti gratis.",1
"Nonostante il caso ""calciopoli"", partendo da perdenti, sono riusciti a conquistare il mondiale partita dopo partita.",1
Quando sono con gli amici ridono alle vostre spalle,1
Temo sia improbabile.,1
Inviami una foto all'indirizzo qui riportato. Ciao.,1
Al momento deve essere in questo modo.,1
L'amore non ha limiti di età.,1
Teoricamente una relazione solo virtuale potrebbe riaccendere la fantasia e dare nuova linfa vitale alla relazione col tuo compagno senza per questo danneggiarla.,1
L'amore non ha età!,1
Davvero molto bene.,1
"Abbi pazienza, tutto passa. Ti do un forte abbraccio, auguri!",1
Non essere eccessivamente insistente.,1
"Basta che cerchi su Google: ""come aprire un bar"". Troverai molte informazioni.",1
Scegli un buon partner e tutto andrà bene.,1
Credo che sarebbe la soluzione migliore.,1
La porto in un luogo nascosto e la rendo felice.,1
"Prendi il bello che l'amicizia con lui può offrirti, potrebbe essere che un giorno vi dedicherete al conoscere tante donne assieme.",1
Se usi il gestore Omnitel sottoscrivi il servizio 190 e ottieni dieci SMS gratuiti al giorno.,1
"Anche io sono residente all'estero, per la precisione in Germania.",1
Il grande Eldorado.,1
"Se posso permettermi un consiglio, sarebbe utile tentare di apprendere il linguaggio femminile.",1
"Mia cara, bisognerebbe conoscere i gusti della tua anima gemella.",1
"Caro mio, come dice il detto, morto un papa se ne fa un altro.",1
Io risparmiavo e poi andavo in un motel. Senza dubbio era un'opzione squallida ma per lo meno il luogo era munito di letto.,1
"E se lo accetti, ti invio un grande bacio.",1
Devi attribuire la responsabilità ad entrambi indipendentemente da tutto.,1
"A 15 anni è normale, non puoi pensare ad una relazione a lungo termine, prima devi fare un po' di esperienza.",1
"Con tutte le persone presenti, dubito che mancherei ad alcuno.",1
"Se non usano i perizomi, allora compra degli slip o delle culotte.",1
"Mi trovo molto d'accordo con l'ottima idea proposta da verdina b. La cosa importante, però, è che lui non ti veda.",1
Una top model che ha preso sette chilogrammi di peso.,1
"Pimpa, ti dò il mio benvenuto.",1
Devi attenderlo nel luogo più adeguato.,1
Non devi pensare a ciò.,1
"Finché gli permetterai di usare il tuo corpo non ci sarà speranza, nè con lui nè con altri.",1
La domanda che mi poni è assai ardua.,1
Io ritengo che possa trattarsi della scoperta più bella della tua vita.,1
"Glielo chieda, gli dica qualcosa, purché parli",1
"Le dica qualcosa di carino, un complimento, oppure la faccia ridere e cambierà opinione",1
"Ti sembra una buona prospettiva? Tieni duro, la situazione migliorerà.",1
Va atteso nei luoghi adatti.,1
"Avendo a disposizione abbastanza denaro, si può fare di tutto.",1
"In sostanza, anche se non ti conosco poi così tanto bene sappi che ci tengo a te. Questo mi fa sorridere perché, vedi, basta davvero poco per rendere felice qualcuno.",1
Le consiglio di rispettare i suoi spazi.,1
Mi sembra una persona originale ma per niente stupida.,1
E quel dolore impossibile da descrivere mi tortura quotidianamente.,1
Devi provare almeno una volta!,1
"Ti ho inviato una email. Se non dovessi riceverla fammi un cenno, invia un piccione viaggiatore, insomma trova il modo di comunicare.",1
"Tu conosci il detto: ""il tempo è galantuomo"", perlomeno io cerco di trarre fiducia da questo pensiero.",1
La rabbia è un sentimento sciagurato che impedisce di capire se stessi e gli altri.,1
Dovresti attendere qualche anno in modo che ti cresca almeno un po' di peluria in viso.,1
Io ci sono riuscita recentemente.,1
"Io accumulavo un po' di denaro e andavo nei motel. É squallido, ma perlomeno c'è un letto.",1
Un saluto e un augurio di buona sorte.,1
È da due anni che faccio sacrifici per trovare un lavoro dignitoso.,1
"Cara Luna Aurora, spero tu stia meglio e di avere presto tue notizie.",1
"Temo che non vi fosse la possibilità di andare avanti nella relazione con lei sul lungo termine, ti consiglio di affrontare con maggior consapevolezza gli avvenimenti futuri.",1
Questo vale per tutti gli esseri di sesso maschile esistenti sulla faccia della terra.,1
Mi duole ammetterlo ma è così,1
"Se è d'accordo, allora è fatta. Altrimenti, volta pagina!",1
"Baciala con decisione, non proferire parola!",1
Auguro anche a te un buon giorno e un buon inizio settimana mia cara.,1
"Significa che stai scappando da qualcosa: dare pugni al rallentatore indica che non hai più sotto controllo questa cosa, oppure è un simbolo di stanchezza.",1
La serenità alle volte è semplicemente stare sul divano di casa e pensare come prendersi cura di se.,1
"Credo totalmente a quel che dici e ti dirò un proverbio che trovo molto esplicativo: ""Fa' del bene e dimenticalo. Fa' del male e ricordalo!""",1
"Nella situazione in cui il mare fosse composto di birra, io sarei senz'altro un sommergibile.",1
Concordo. È sempre un rischio ma vale la pena correrlo.,1
Tuttavia desidero che lui lo faccia.,1
Allora va' da solo in Giappone!,1
"Ma non è così per quanto riguarda gli affetti, ritengo mia madre e mio fratello indispensabili e insostituibili con un'intensità tale da non poter essere descritta a parole",1
Anche io vivo all'estero. Per la precisione in Germania.,1
Cerca di pensare che ora lei ha scelto te quindi non le interessa nulla del passato e ora ama te.,1
"A me mon molto: anzi, sono veramente arrabbiato.",1
"Oltre a quanto già detto; tanta, tanta pazienza!",1
Se non ci chiamano è evidente che preferiscano fare altro.,1
Un linguaggio un po' oltre il limite.,1
Rendetevi conto che non rappresentate il centro dell'Universo.,1
In questo modo dormi mezzora in più.,1
"Cerchi di pensare che ora lei l'ha scelta e la ama, per cui non le interessa più nulla del passato.",1
"Tenta di essere esplicita, ma fallo con eleganza.",1
"Se è ciò che sente, vada.",1
Credo che dipenda tutto dall'educazione che ci viene impartita.,1
Quando hai il telefono devi scrivere ciò che pensi.,1
Ti auguro la buona notte Pillo. A domani.,1
Noto che gradisci rivedere film vecchi.,1
Secondo il mio pensiero ti crei troppi problemi.,1
Non preoccuparti se lui si sfoga con le sue ex dato che è te che ama.,1
"Avanti, ponici qualche quesito così vediamo se sei capace di scandalizzarci.",1
Evita di concentrare i tuoi pensieri su questi argomenti.,1
Con i soldi tutto è possibile.,1
Non era più possibile convivere con questo fastidio.,1
Darei uno schiaffo a chi compiesse un tale gesto!,1
"Sinceramente sì, proprio crudele.",1
Non esiste una risposta per la tua domanda.,1
Onestamente non capisco perché tu debba avere talmente a cuore di distruggere il suo fidanzamento.,1
Aspettia che qualcuno che la ami veramente glielo chieda e verrà spontaneamente.,1
Sicuramente farete sesso.,1
Ma... In quanti hanno trovato la tua domanda scandalosa?,1
Vi chiedo di firmare la petizione affinché si abolisca la possibilità di creare petizioni online e tutti coloro che credono che tali petizioni abbiano una qualche valenza legale.,1
"Se ciò può nuocere alla vostra relazione, evita una reale.",1
Bisogna circondarsi unicamente di amici che siano sullo stesso livello.,1
"Tuttavia, poche volte riesco a godermi la notte, poiché giustamente alla mattina devo lavorare, quindi non posso stare sveglia fino all'alba.",1
Puoi chiedergli gentilmente di accompagnarti in ferramenta al fine di poter acquistare un trapano?,1
"Anche se durasse solo per un quarto d'ora, ogni storia è una storia.",1
Non se sono queste le premesse,1
"Te lo dico perché vi è già troppa gente che lo fa, non è conveniente che lo faccia anche tu!",1
Un detto napoletano dice così: nessuno ti chiede di lavarti la faccia per sembrare più bello di me.,1
"Non ci sono misure standard, non siamo delle macchine costruite in serie.",1
Non sono forse in grado di vedere ciò?,1
Può essere un'esperienza unica se condivisa con la persona più appropriata.,1
"Invitalo ad accompagnarti in ferramenta, per comprare un trapano.",1
Non è pensabile né per i ragazzi né per le ragazze.,1
Comportati come le persone della tua età e gioca con le Barbie!,1
Non si rendono conto di queste cose?,1
Accorri  che devo porti un quesito.,1
"Se pensa di avere ragione abbia pazienza, e il tempo la ricompenserà",1
"Non saprei, probabilmente hai ragione.",1
"Mi dispiace, ma non posso contattarti poiché non sono ancora iscritto!",1
Devo dire che quella canzone è davvero carina!,1
Se mi lasci scritto il tuo contatto e la tua età vedrò di ricontattarti in un secondo momento.,1
Per la stessa ragione per cui anche tu la gradisci.,1
"La prego, ci faccia sapere dopo che sarà trascorso altro tempo.",1
"Non tutti gli uomini riescono ad interrompere una relazione, o perlomeno vi riescono troppo tardi.",1
Ovviamente lo è.,1
Penso che ti preoccupi inutilmente.,1
A me non è mai capitato di vederla.,1
Non ci penso affatto. Lui è molto simpatico e siamo grandi amici!,1
Più che indicazioni sul tuo carattere forse su Yahoo è apparsa la tua età. Un saluto.,1
Ho deciso di uscire anche se sono appena venuta a conoscenza che colui che mi piace rimarrà a casa per la febbre.,1
"Trovo non si necessario dire bugie, essere dispersivi o non disponibili.",1
È lo stesso che ti ho donato lo scorso anno!,1
Cercate di risolvere il problema insieme senza dover rivolgersi ai dottori.,1
"Saremmo tutte delle persone deboli, se non riuscissimo a farci forza e iniziare a lavorare.",1
"Trovo tu abbia avuto una valida idea, sposo il tuo pensiero di voler cambiare.",1
"Domanda, dillo a lui, parla!",1
"Il problema è che ammetterlo è imbarazzante, in particolare per gli uomini.",1
"Travestiti da quell'altro, ovvio!",1
Alternativamente potrebbero essere scritti entrambi i vostri nomi o uno solo dei due.,1
Non riteniate erroneamente che io abbia qualcosa in contrario nei confronti dei transgender.,1
"Io ne sono sicura, lo sento sempre vicino a me.",1
Potrebbe essere la scoperta migliore della tua vita.,1
"In aggiunta a tutto ciò che è stato già scritto, dovrai munirti di molta pazienza.",1
"È un evento davvero speciale, soprattutto se lo condividi con la persona giusta.",1
La mia vita è rimasta pressoché la stessa.,1
Tutto ciò non ha alcuna attinenza con l'orientamento sessuale ma è una costante dei nostri tempi.,1
"Arrivati a questo punto si viene amati per esser presi per i fondelli, non trovo che sia tanto bello dover provare questa sensazione!",1
È un accadimento spiacevole.,1
Se ti vuole del bene allora il motivo del suo ritorno è il piacere di stare con te e non di certo per farti un piacere.,1
"Per quanto concerne il regalo, se non ne hai alcuna idea, non ha senso chiedere in giro.",1
Ci ingozzeremo di castagne fino a tardi.,1
"Difatti il mondo è formato da buoni e da malvagi, di persone per bene e di delinquenti.",1
Prima di ogni cosa vi è la nazionale italiana di calcio!,1
Mi rifiuto di considerare ipotesi che prevedano luso del nome Pierino.,1
Abbiamo proprio gli stessi gusti!,1
"Niente di speciale, ma spero sia più celere.",1
Ciò che conta è che non vi siano recriminazioni se suscito l'interesse delle sue amiche.,1
"Confermo, Ary, essere single comporta sia aspetti positivi che negativi.",1
No. Porto sempre con me gli indumenti intimi.,1
Una ragazza sfuggente non farà altro che intrigare di più. Arrivederci,1
C'è la possibilità che i menzogneri siano prevalentemente di sesso maschile ma il parlare per sommi capi può essere fuorviante.,1
"Sì, dai. Io sono fidanzata, ma sullo sfondo del mio computer c'è George!",1
"Dovresti fare il possibile per procurarti delle distrazioni, cose da fare in modo da estraniarti dal loro universo per vivere il tuo.",1
"Posso comprenderti, visto che anche io vivo questa situazione da ormai 8 anni.",1
"Basterebbe chiederle se le va di uscire insieme, una sera.",1
Il loro intento è quello di conquistarselo giorno per giorno.,1
La scorsa notte ci sono state delle precipitazioni pertanto l'afa dovrebbe essere diminuita.,1
